,keyword,title,privious_time,view,video_url,comment,like_count,dislike_count,tag
20,십오야,"
[sub]🛫EP.2-1 아시아나에서 코스요리를 먹어보았습니다. 기내식 세끼! | 아간세 풀버전
",12:59,5274439,Y4holHtEmb4,2060,46537,1131,"['아이슬란드간세끼', '아이슬란드', '아간세', '신서유기', '삼시세끼', '이수근', '은지원', '아시아나', '코스요리', '기내식', '강식당', '나영석']"
21,십오야,"
[sub] 📺 ep.06 | ❄❄겨울이 왔어 겨울이❄❄ | 슬기로운 하드털이
",10:48,1310676,h6qQJMEBzc4,1606,23253,173,"['나영석', '나PD', '신서유기', '신서유기외전', '아간세', '아이슬란드', '아이슬란드간세끼', '이수근', '수근세끼', '은지원', '지원세끼', '삼시세끼', '세끼', '신효정', '나피디', '묘한이', 'tvN', '라끼남', '라면', '라면끼리는남자', '강호동', '양정우', '육봉선생', '6봉선생', '안성탕면', '농심', '너구리', '신라면', '짜파게티', '짜파구리', '진라면', '불닭볶음면', '팔도', '라면먹방', '먹방', '마포멋쟁이', '마포', '멋쟁이', '송민호', '표지훈', '민호', '지훈', '피오', 'MINO', 'PO', 'P.O', '위너', 'WINNER', '이너써클', 'INNERCIRCLE', '인서', '꿀벌', 'bbc', '비비씨', '송표', '표송', '패션', '패션유튜버', '패션유튜브', '삼시네세끼', '자급자족', '합숙', '달나라공약이행프로젝트', '달나라프로젝트', '공약', '달나라', '달', '젝스키스', '젝키', '젝서키', '젝스키', '지원', '이재진', '재진', '김재덕', '재덕', '장수원', '수원', 'SechsKies', 'Sechs Kies', '슬의', '슬기로운하드털이', '슬의생', '슬기로운의사생활', '신원호', '워노', '이우정', '조정석', '정경호', '유연석', '김대명', '전미도', '이익준', '김준완', '안정원', '양석형', '채송화', '용석민', '문태유', '도재학', '이익순', '곽선영', '겨울정원', '신현빈', '장겨울', '수빈쌤', 'hospitalplaylist']"
22,십오야,"
[sub]🥔EP.3-2 첫 영업 종료! 열심히 일한 당신, 떠나라! | 다함께 이식당 풀버전
",11:41,2102734,N0ULd96wlfs,1480,25947,399,"['나영석', '나PD', '신서유기', '신서유기외전', '아간세', '아이슬란드', '아이슬란드간세끼', '이수근', '수근세끼', '은지원', '지원세끼', '삼시세끼', '세끼', '신효정', '나피디', '묘한이', 'tvN', '라끼남', '라면', '라면끼리는남자', '강호동', '양정우', '육봉선생', '6봉선생', '안성탕면', '농심', '너구리', '신라면', '짜파게티', '짜파구리', '진라면', '불닭볶음면', '팔도', '라면먹방', '먹방', '마포멋쟁이', '마포', '멋쟁이', '송민호', '표지훈', '민호', '지훈', '피오', 'MINO', 'PO', 'P.O', '위너', 'WINNER', '이너써클', 'INNERCIRCLE', '인서', '꿀벌', 'bbc', '비비씨', '송표', '표송', '패션', '패션유튜버', '패션유튜브', '삼시네세끼', '자급자족', '합숙', '달나라공약이행프로젝트', '달나라프로젝트', '공약', '달나라', '달', '젝스키스', '젝키', '젝서키', '젝스키', '지원', '이재진', '재진', '김재덕', '재덕', '장수원', '수원', 'SechsKies', 'Sechs Kies', '슬의', '슬기로운하드털이', '슬의생', '슬기로운의사생활', '신원호', '워노', '이우정', '조정석', '정경호', '유연석', '김대명', '전미도', '이익준', '김준완', '안정원', '양석형', '채송화', '용석민', '문태유', '도재학', '이익순', '곽선영', '겨울정원', '신현빈', '장겨울', '수빈쌤', 'hospitalplaylist']"
23,십오야,"
[sub]🤵EP.6-1 ""제작비 총공세 특집"" 패.친.소. 나의 패셔니스타 친구를 소개합니다! | 마포멋쟁이 풀버전
",17:48,2021411,5s68wXoYjqE,3062,43615,291,"['나영석', '나PD', '신서유기', '신서유기외전', '아간세', '아이슬란드', '아이슬란드간세끼', '이수근', '수근세끼', '은지원', '지원세끼', '삼시세끼', '세끼', '신효정', '나피디', '묘한이', 'tvN', '라끼남', '라면', '라면끼리는남자', '강호동', '양정우', '육봉선생', '6봉선생', '안성탕면', '농심', '너구리', '신라면', '짜파게티', '짜파구리', '진라면', '불닭볶음면', '팔도', '라면먹방', '먹방', '마포멋쟁이', '마포', '멋쟁이', '송민호', '표지훈', '민호', '지훈', '피오', 'MINO', 'PO', 'P.O', '위너', 'WINNER', '이너써클', 'INNERCIRCLE', '인서', '꿀벌', 'bbc', '비비씨', '송표', '표송', '패션', '패션유튜버', '패션유튜브']"
24,십오야,"
[sub]🤵EP.6-2 친구 자존심까지 싹 다 건 인정사정 없는 패션 서바이벌...! | 마포멋쟁이 풀버전
",12:38,2403635,6IJLeWCkWlo,6161,63037,358,"['나영석', '나PD', '신서유기', '신서유기외전', '아간세', '아이슬란드', '아이슬란드간세끼', '이수근', '수근세끼', '은지원', '지원세끼', '삼시세끼', '세끼', '신효정', '나피디', '묘한이', 'tvN', '라끼남', '라면', '라면끼리는남자', '강호동', '양정우', '육봉선생', '6봉선생', '안성탕면', '농심', '너구리', '신라면', '짜파게티', '짜파구리', '진라면', '불닭볶음면', '팔도', '라면먹방', '먹방', '마포멋쟁이', '마포', '멋쟁이', '송민호', '표지훈', '민호', '지훈', '피오', 'MINO', 'PO', 'P.O', '위너', 'WINNER', '이너써클', 'INNERCIRCLE', '인서', '꿀벌', 'bbc', '비비씨', '송표', '표송', '패션', '패션유튜버', '패션유튜브', '집에서함께해요']"
25,워크맨,"
※ 🦀고생 입水 완료 ※  장성규 드디어 잠수탐?ㄷㄷ 맑고 푸른 제주 바다에서 간만에 시원하게 고생 제대로 하고 왔다는 해녀체험 알바 리뷰 | 워크맨 ep.66
",10:05,103,t1DN7Y-L9j4,28,56,1,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '직업후기', '제주도', '해녀', '이색알바', '제주', '제주해녀', '잠수', '잠수체험', '해녀체험', '원데이클래스', '액티비티', '제주도액티비티', '물놀이', '바다', '푸른바다', '다이빙', '프리다이빙', '스킨스쿠버', '서핑', '낚시', '문어', '해물라면', '먹방', 'MUKBANG']"
26,워크맨,"
※ 🦀고생 입水 완료 ※  장성규 드디어 잠수탐?ㄷㄷ 맑고 푸른 제주 바다에서 간만에 시원하게 고생 제대로 하고 왔다는 해녀체험 알바 리뷰 | 워크맨 ep.66
",10:05,103,t1DN7Y-L9j4,27,56,1,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '직업후기', '제주도', '해녀', '이색알바', '제주', '제주해녀', '잠수', '잠수체험', '해녀체험', '원데이클래스', '액티비티', '제주도액티비티', '물놀이', '바다', '푸른바다', '다이빙', '프리다이빙', '스킨스쿠버', '서핑', '낚시', '문어', '해물라면', '먹방', 'MUKBANG']"
27,워크맨,"
[ENG] 알바 기권 선언..?🏌️‍♂️ 제주도만 갔다 하면 고생예약💦 폭발하는 땀샘에 시급도 폭발했다는 골프장 알바 리뷰 | 워크맨 ep.65
",13:09,2348850,CBt9ieHMtas,2975,29466,802,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '김민아', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '직업후기', '캐디', '컨트리클럽', '캐디직업', '삼다수', '골프대회', '골프공', '홀인원', '보기', '파', '이글', '골프채', '골프', '샷', '스윙', '스크린골프', '제주도', '제주', '제주여행', '한라산', '한라산cc', '돌하르방', '야자수', '골프복', '프로선수', '골프패션', '박세리', '잔디', '골프카']"
28,워크맨,"
🎉구독자 100만 기념 역대급 레전드🎉 인싸계 최종보스몹 에버랜드 알바 리뷰 1편 (feat.아마존 익스프레스)ㅣ워크맨 ep.14
",9:32,17906020,UQYCWLrCUy4,16853,217450,4748,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '에버랜드', '에버랜드캐스트', '캐스트알바', '환상의나라', '티타남', '윤쭈꾸', '유투버', '에버랜드알바후기', '아마존익스프레스', '에버랜드어트랙션', '놀이기구']"
29,워크맨,"
[ENG] 대가리 떴다 ㄷㄷ 잡것 완벽 적응한 박재범이 백종원 선생님한테 직접 전수받은 고생'맛' 제대로 보여준다는 비오는 날의 감성🎶 포장마차 알바 리뷰 | 워크맨 ep.62
",12:34,3526838,3-9SsbLrFK8,5979,69319,1203,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '김민아', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '직업후기', 'AOMG', '쇼미더머니', '하이어뮤직', '포차', '실내포차', '낭만포차', '포차술집', '소주', '소맥', '맥주', '테라', '테슬라', '진로', '제육볶음', '꼬막', '버스킹', '막걸리', '정찬성', '우중포차', '포차메뉴', '포차안주', '감성포차', '포장마차감성', '감성술집', '일리어네어', '요리', '백종원', '박재범요리', '맛남의광장', '비긴어게인', '코리안좀비', '종합격투기', 'korean zombie', '먹방', 'mukbang']"
30,워크맨,"
[ENG] (충격실화) 이거 방송 나가도 돼요?💦 장성규도 진지하게 만들어버린 역대급 긴급 상황🚨경찰 직업 리뷰 | 워크맨 ep.58
",12:31,3901739,HtGjFBKJyIk,7809,61085,3550,"['workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '직업후기', '경찰', '경찰관', '지구대', '경시', '순경', '순찰', '공시', '경찰직업', '경찰청', '경찰아저씨', '경관', '의경', '경찰차', '사이렌', '경찰복', '경찰월급', '경찰대', '신고', '신호위반', '음주운전', '경찰신고', '112', '교통경찰', '방범대', '치안', '인천', '미추홀구', '취객', '싸움', '긴급', '구조', '실제상황', 'SOS', '그것이알고싶다', '추적24시', '미스테리', '추리', '리뷰', '직업리뷰']"
31,워크맨,"
[ENG] ※sea간 순삭 주의※ 먹이주다가 먹혀 죽을 뻔ㄷㄷ 피라냐부터 상어🦈까지 역대급 살벌한 아쿠아리움 직업 리뷰ㅣ워크맨 ep.47
",10:23,4563440,2XXFCeH4hkc,4864,69036,2091,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '김민아', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '직업후기', '코엑스', '아쿠아리스트', '스킨스쿠버', '스킨스쿠버자격증', '해양생물학과', '핑크퐁', '아기상어', '뚜루뚜뚜뚜', '베이비샤크', 'babyshark', '죠스', '상어', '매너티', '펭귄', '펭수', '뽀로로', '펭귄먹이주기', '매너티먹이', '펭귄먹이', '가오리', '피라냐', '열대어', '담수어', '해수어', '수족관', '다이빙', '데이트코스', '삼성역', '고래', '돌고래', '물고기', '물고기키우기', '사육사', '동물원', '바다거북', '거북이', '해양생물', '해양동물', '물에사는동물', '동물직업', '동물의숲', '낚시', '동숲낚시', 'jaws']"
32,워크맨,"
[ENG] ""나 적응 다 됐어요~"" 일타강사 국진쌤 명품샷의 향연, 근데 어째 퍼팅이..?ㅋㅋㅋ [김구라의 뻐꾸기 골프 TV] 10-2화
",47:58,1086423,4ThSJdzARLg,1202,8849,773,"['김구라', '골프', '골프 스윙', '골프스윙', '골프왕', '골프 기초', '골프 레슨', '골프존', '골프장', '연예인 골프', '골프 그립', '골프 자세', '골프 캐디', '골프 용품', '골프 웨어', '골프채', '골프TV', '스크린골프', '김구라 골프', '골프초보', '골프기초', '골프아이언', '골프드라이버', '골프우드', '장타', '비거리']"
33,워크맨,"
[ENG] ""나 적응 다 됐어요~"" 일타강사 국진쌤 명품샷의 향연, 근데 어째 퍼팅이..?ㅋㅋㅋ [김구라의 뻐꾸기 골프 TV] 10-2화
",47:58,1086423,4ThSJdzARLg,1202,8849,773,"['김구라', '골프', '골프 스윙', '골프스윙', '골프왕', '골프 기초', '골프 레슨', '골프존', '골프장', '연예인 골프', '골프 그립', '골프 자세', '골프 캐디', '골프 용품', '골프 웨어', '골프채', '골프TV', '스크린골프', '김구라 골프', '골프초보', '골프기초', '골프아이언', '골프드라이버', '골프우드', '장타', '비거리']"
34,워크맨,"
*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) 😈만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24
",11:12,8950115,jEA3p1ekzSw,11278,107816,3283,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '의류매장', '옷가게', '옷가게알바', '옷가게Vlog', '내셔널지오그래픽', '신상', '신상품비교', '후리스', '맨투맨', '롱패딩', '겨울신상', '겨울쇼핑', '옷쇼핑', '신상쇼핑', '옷가게쇼핑', '뽀글이후리스', '환불', '진상', '진상손님', '환불손님', '의류매장알바', 'SPA', '패피', '탕진잼', '탕진각', '지름신']"
35,워크맨,"
꿀알바인줄 알고 했다가 골로 갈뻔한 사연ㄷㄷ 여름철 극한 직업 죽음의 워터파크 알바 리뷰ㅣ워크맨 ep.5 (ENG SUB)
",8:37,2305640,Qx2EPQf2em4,1500,24267,420,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '와썹맨', 'workman', 'job', 'wassupman', '워터파크알바', '수영장', '라이프가드', '여름방학', '여름알바', '아르바이트', '후기', '알바후기', '워터슬라이드', '래쉬가드', '수영복', '장성규 알바', '워크', '시급', '워터파크알바리뷰']"
36,워크맨,"
[ENG] 👟무'족'건 빵터지는 영상👟 '나이, 키' 다 필요없고 텐션🔥만 있으면 영업神 등판각ㅋㅋ 발냄새도 힙스터 스멜로 묻어버린다는 신발매장 알바 리뷰 | 워크맨 ep.61
",11:11,2893340,gJ_XIrF24nM,3751,42067,1232,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '김민아', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '직업후기', '신발매장', 'ABC마트', '에스마켓', '레스모아', '멀티샵', '신발멀티샵', '나이키', '아디다스', '조던', '오프화이트', '리복', '닥터마틴', '컨버스', '반스', '슈', '슈즈', '나이키매니아', '나매', '드로우', '추첨', '카시나', '리셀', '리셀러', '운동화', '드롭', '래플', 'Raffle', '추첨판매', '응모', '덩크', '좌표', '서비스직', '매장알바', '서비스직알바', '이지부스트', '어미새', '직구', '슈프림']"
37,워크맨,"
[ENG] ※클릭하면 헤어나오지 못할 영상※ 인생 🐶같이 살고싶게 만드는 강아지 유치원 직업 리뷰 ㅣ워크맨 ep.38
",10:31,7849999,iUdE1xyjxhQ,8043,113719,2708,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '김민아', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '강아지', '강아지유치원', '강아지호텔링.애완견유치원', '애완견호텔링', '펫케어', '펫샵', '강아지asmr', '강아지힐링짤', '강아지입양', '유기견입양', '강아지짖는소리', '강아지가좋아하는소리', '강아지분양', '강아지사료', '강아지미용', '강아지배변훈련', '댕댕이', '댕댕이애교', '댕댕이와고양이', '댕댕이남자친구', '댕댕이유치원', '댕댕이치킨', '댕댕이야옹이', '댕댕이페스티벌']"
38,워크맨,"
[ENG] *위꼴+배꼽주의* 김민아에 위기의식 느끼고 원조 선넘기 제대로 보여준 패밀리 레스토랑 리뷰 ㅣ워크맨 ep.39
",13:18,10356935,YQYBmft39E8,10210,114454,3448,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '김민아', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '패밀리레스토랑', '레스토랑', '아웃백', '빕스', '베니건스', '계절밥상', '자연별곡', '아웃백먹방', '아웃백알바', '아웃백스테이크', '아웃백빵', '아웃백런치', '아웃백투움바파스타', '아웃백블랙라벨스테이크', '빕스먹방', '빕스알바', '빕스딸기', '빕스샐러드바', '빕스생일송', '아웃백빕스', '빕스아웃백', '패밀리레스토랑먹방', '패밀리레스토랑추천', '레스토랑추천', '졸업식식사', '.졸업식레스토랑.기념일식당', '기념일레스토랑', '기념일맛집', '맛집추천', '먹방', 'mukbang']"
39,워크맨,"
🔥구독자 요청 폭주🔥편돌이 시켰더니 먹방만 남아버린 국민 알바 편의점 알바 리뷰 ㅣ워크맨 ep.16
",9:23,10906548,8NH2FBXUOt4,13013,120260,4207,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '편의점', '편의점알바', 'GS25', '편돌이', '먹방', '편의점꿀조합', '꿀조합', '불닭볶음면', '컵라면먹방', '편의점먹방', '편의점알바생', '편의점리뷰', '편돌이리뷰']"
40,워크맨,"
[ENG] ※🐶고생 재입고 완료※ 장성규 간만에 고생각?! 1+3 일거리 묶음 상품에 피 땀 눈물💦 다 폭주했다는 마트 알바 리뷰 | 워크맨 ep.53
",10:33,3842865,swKLfc3w564,4151,51015,1483,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '김민아', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '직업후기', '마트', '이마트', '롯데마트', '이마트트레이더스', '코스트코', '홈플러스', '창고형마트', '시식', '물', '쿠팡맨', '대형마트', '할인마트', '마트알바', '캐셔', '편의점', '시식코너', '판촉알바', '명절행사', '카트', '쇼핑카트', '신세계', '이마트알바', '피코크', '노브랜드', '할인행사', '묶음포장', '이마트몰', '생수', '비비고', '왕교자', 'CJ', '만두', '마트시식', '엠티', 'MT', '여행', '장보기', '장바구니', '먹방']"
41,워크맨,"
홍대에 숨겨진 제2의 백종원 양성 학교?! 요리스킬 만렙 찍을 수 있는 PC방 알바 리뷰 (feat.카구리) ㅣ워크맨 ep.8 (ENG SUB)
",9:02,3439814,NyfkUDsqVZ8,3895,36124,795,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '와썹맨', 'workman', 'job', 'wassupman', '피씨방', 'pc방', '홍대', '맛집', '라면', '먹방', 'pc방라면', '카구리', '야간알바', 'pc방먹방', '아르바이트', '후기', '알바후기', '유튜버', '인디밴드']"
42,워크맨,"
장성규 카트라이더 🌈무지개장갑썰 ㄹㅇ이었네? 놀면서 돈벌기 끝판王 게임회사 리뷰ㅣ워크맨 ep.17
",12:06,10948729,ufV7PIokoT0,11793,144765,2730,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '게임회사', '게임', '카트라이더', '넥슨', '바람의나라', '게임리뷰', '선넘캐', '선넘규', '회사리뷰', '게임회사리뷰']"
43,워크맨,"
[ENG] 🌿도심 속 캠핑 좋지 아니'한강'🌿 남들 다 소풍 즐길 때 일해서 서러움 넘친다는 ★힐링 맛집★ 한강 텐트 대여 알바 리뷰 | 워크맨 ep.57
",10:24,3509714,p5wz85tG24s,2811,50341,1129,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '김민아', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '직업후기', '한강', '피크닉', '피크닉명소', '피크닉장소', '텐트', '돗자리', '텐트대여', '돗자리대여', '한강라면', '한강파티', '피크닉세트', '치킨', '치맥', '보드게임', '진실게임', '거짓말탐지기', '텐트대여소', '한강캠핑', '글램핑', '캠핑', '힐링', '일상', '여행', '서울여행', '서울관광지', '관광', '뚝섬유원지', '여의도', '반포', '배달', '한강배달', '소풍', '소풍장소', '대여', '감성피크닉', '감성']"
44,워크맨,"
[ENG] 역대급 🐶고생하러 '한 번 다녀왔습니다' 절친 이상엽과 잡것 초대로 웃으면서 갔다가 울면서 나온 극한 高난이도+충격 비주얼 하수처리장 직업 리뷰 | 워크맨 ep.60
",13:05,2926821,PN9xMCBwotw,6019,49689,1170,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '김민아', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '직업후기', '하수처리', '하수처리장알바', '하수처리공무', '공무', '공무원', '공무원난이도', '고난이도', '헬', '헬보직', '정수', '물', '변기', '오수', '상수', '한강', '수돗물', '아리수', '샤워', '목욕', '시그널', '한번다녀왔습니다', '톱스타유백이', '평일오후세시의연인', '절친', '장성규친구', '내가죽던날', '샤워필터', '극한직업']"
45,워크맨,"
[ENG] $🍯/잼/보/장$ 생방송 현장도 환장으로 만들어버린 드립 폭주의 현장🚨 아마존 익스프레스 짬바 제대로 보여준 홈쇼핑 MD 직업 리뷰 | 워크맨 ep.59
",9:57,2912013,25Y78N5EdGc,2435,37927,1098,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '김민아', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '직업후기', '홈쇼핑', 'TV쇼핑', '주문폭주', '총알배송', '매진임박', '쇼호스트', 'CJENM', '에버랜드', '윤쭈꾸', '아마존익스프레스', '씨제이엔앰', '홈쇼핑템', '홈쇼핑추천', '꿀잼세트', '마감임박', '타임세일', '이민웅', '꿀', '꿀잼', '꿀세트', '기획상품', 'MD하는일', 'MD직무분석', 'MD자소서', 'MD꿀팁', 'CJ오쇼핑']"
46,워크맨,"
잠시 쉬다오겠습니다... 포상휴가인 줄 알고 떠났다가 저세상 서비스하고 온 5성급 호텔리어 리뷰ㅣ워크맨 ep.26
",11:35,9343295,W2Kpi5zDABE,7063,106954,2146,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '호텔', '호텔리어', '호텔컨시어지', '호텔알바', '컨시어지', '벨맨', '벨보이', '하우스키핑', '호텔델루나', '신화월드', '제주도신화월드', '제주도리조트', '제주도호텔', '제주도 호캉스']"
47,워크맨,"
역대급 가’족’같은 분위기🏠 머리카락 대신 목 날아갈 뻔한 미용실 알바 리뷰ㅣ워크맨 ep.10
",9:05,10365362,hSdwuOj2ecA,7382,109555,2186,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '미용실', '헤어샵', '미용실스텝', '미용실샴푸', '파마', '염색', '두피클리닉', '모발', '탈모', '탈모클리닉']"
48,워크맨,"
[ENG] 👊워크맨 최초 일일알바생👊세차장에서 가장 싫어하는 비(RAIN) 등장💦 헌드레드 달러빌💸도 모자랄 깡 넘치는 세차장 알바 리뷰 | 워크맨 ep.55
",10:22,6101661,VphUYXv-yMQ,10799,111954,2250,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '김민아', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '직업후기', '비', 'rain', '정지훈', '깡', '1일1깡', '깡드립', '차에타봐', '태양을피하는방법', '레이니즘', 'rainism', '김태희', '호박전시현', '깡고리즘', '깡팸', '화려한조명', '꾸러기표정', '놀면뭐하니', '이효리', '유재석', '깡리믹스', 'AOMG', '손세차', '셀프세차', '기계세차', '주유소', '람보르기니', '수동세차', '세차', '카워시', 'carwash', '세제', '자동차', '슈퍼카', '지금어디야', '전화받아', '새우깡', '엄복동', 'UBD', '술한잔마셨습니다', '깡교', '깡형', '깡렐루야', '시무20조']"
49,워크맨,"
(영상에서 🍺 냄새남) 워크맨 최초 NO시급 NO업무 NO사장(?) 낭만뿜뿜 놀멍쉬멍 제주도 게스트하우스 스탭 리뷰 ㅣ워크맨 ep.27
",12:09,7122007,v5MYPb_T4Co,7656,106003,1741,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '게스트하우스', '제주도게하', '제주게하', '제주도게스트하우스', '게하스탭', '게스트하우스리뷰', '제주도알바', '스탭알바', '게스트하우스스탭', '닮은꼴게임', '이미지게임']"
50,워크맨,"
🎉200만 구독자 특집이 되어버린 에버랜드 2탄!! 🎉 역대급 초과근무에 파업 선언 릴레이?! (feat. 뒤늦은 골드버튼 언박싱)ㅣ워크맨 ep.18
",10:27,11068422,tQjfEFg1DR8,12236,168580,2781,"['studiolululala', 'JTBC', '스튜디오룰루랄라', '룰루랄라', '워크맨', '직업리뷰', '알바리뷰', '알바썰', '알바', '직업', '장성규', '와썹맨', 'workman', 'job', 'wassupman', '아르바이트', '후기', '알바후기', '에버랜드', '에버랜드2탄', '워크맨에버랜드2탄', '티익스프레스', 'T익스프레스', '호러메이즈', '놀이공원', '놀이공원알바', '놀이공원알바리뷰', '놀이공원캐스트', '놀이기구']"
